step,vehicle_queue,ped_queue,tls_phase,switch_count,vehicle_throughput,ped_throughput,reward,cumulative_reward,spawned_vehicles,spawned_peds
2708,26,0,4,60,156,0,-26.0,-42508.0,,
2709,26,0,4,60,156,0,-26.0,-42534.0,,
2710,26,0,4,60,156,0,-26.0,-42560.0,,
2711,26,0,4,60,157,0,-26.0,-42586.0,,
2712,26,0,4,60,157,0,-26.0,-42612.0,,
2713,26,0,4,60,157,0,-26.0,-42638.0,,
2714,26,0,4,60,157,0,-26.0,-42664.0,,
2715,27,0,4,60,157,0,-27.0,-42691.0,car_SC_CN.38;car_EC_CW.38;car_WC_CE.38;car_NC_CW.38,
2716,27,0,4,60,159,0,-27.0,-42718.0,,
2717,27,0,4,60,159,0,-27.0,-42745.0,,
2718,26,0,4,60,159,0,-26.0,-42771.0,,
2719,26,0,4,60,159,0,-26.0,-42797.0,,
2720,26,0,5,61,160,0,-26.0,-42823.0,,
2721,26,0,5,61,160,0,-26.0,-42849.0,,
2722,26,0,5,61,160,0,-26.0,-42875.0,,
2723,26,0,5,61,160,0,-26.0,-42901.0,,
2724,27,0,5,61,160,0,-27.0,-42928.0,,
2725,26,0,5,61,161,0,-26.0,-42954.0,,
2726,26,0,5,61,161,0,-26.0,-42980.0,,
2727,26,0,5,61,161,0,-26.0,-43006.0,,
2728,26,0,5,61,161,0,-26.0,-43032.0,,
2729,26,0,5,61,161,0,-26.0,-43058.0,,
2730,26,0,5,61,161,0,-26.0,-43084.0,,
2731,26,0,5,61,161,0,-26.0,-43110.0,,
2732,26,0,5,61,161,0,-26.0,-43136.0,,
2733,26,0,5,61,161,0,-26.0,-43162.0,,
2734,26,0,5,61,162,0,-26.0,-43188.0,,
2735,26,0,5,61,162,0,-26.0,-43214.0,,
2736,26,0,5,61,163,0,-26.0,-43240.0,,
2737,26,0,5,61,163,0,-26.0,-43266.0,,
2738,26,0,5,61,163,0,-26.0,-43292.0,,
2739,26,0,5,61,163,0,-26.0,-43318.0,,
2740,25,0,5,61,163,0,-25.0,-43343.0,,
2741,26,0,5,61,164,0,-26.0,-43369.0,,
2742,26,0,5,61,164,0,-26.0,-43395.0,,
2743,26,0,5,61,164,0,-26.0,-43421.0,,
2744,27,0,5,61,164,0,-27.0,-43448.0,,
2745,27,0,5,61,164,0,-27.0,-43475.0,,
2746,27,0,5,61,164,0,-27.0,-43502.0,,
2747,27,0,5,61,164,0,-27.0,-43529.0,,
2748,27,0,5,61,164,0,-27.0,-43556.0,,
2749,27,0,5,61,164,0,-27.0,-43583.0,,
2750,27,0,5,61,165,0,-27.0,-43610.0,car_EC_CS.11;car_NC_CS.11;car_SC_CE.11;car_WC_CN.11,
2751,27,0,5,61,165,0,-27.0,-43637.0,,
2752,26,0,5,61,165,0,-26.0,-43663.0,,
2753,26,0,5,61,166,0,-26.0,-43689.0,,
2754,26,0,5,61,166,0,-26.0,-43715.0,,
2755,26,0,5,61,166,0,-26.0,-43741.0,,
2756,26,0,5,61,166,0,-26.0,-43767.0,,
2757,26,0,5,61,166,0,-26.0,-43793.0,,
2758,26,0,5,61,166,0,-26.0,-43819.0,,
2759,27,0,5,61,166,0,-27.0,-43846.0,,
2760,27,0,6,62,166,0,-27.0,-43873.0,,
2761,27,0,6,62,166,0,-27.0,-43900.0,,
2762,27,0,6,62,166,0,-27.0,-43927.0,,
2763,28,0,6,62,166,0,-28.0,-43955.0,,
2764,28,0,6,62,166,0,-28.0,-43983.0,,
2765,28,0,6,62,166,0,-28.0,-44011.0,,
2766,28,0,6,62,166,0,-28.0,-44039.0,,
2767,28,0,6,62,166,0,-28.0,-44067.0,,
2768,27,0,6,62,166,0,-27.0,-44094.0,,
2769,28,0,6,62,166,0,-28.0,-44122.0,,
2770,28,0,6,62,166,0,-28.0,-44150.0,,
2771,28,0,6,62,166,0,-28.0,-44178.0,,
2772,28,0,6,62,166,0,-28.0,-44206.0,,
2773,28,0,6,62,166,0,-28.0,-44234.0,,
2774,28,0,6,62,166,0,-28.0,-44262.0,,
2775,28,0,6,62,166,0,-28.0,-44290.0,,
2776,28,0,6,62,166,0,-28.0,-44318.0,,
2777,28,0,6,62,166,0,-28.0,-44346.0,,
2778,28,0,6,62,166,0,-28.0,-44374.0,,
2779,28,0,6,62,166,0,-28.0,-44402.0,,
2780,28,0,6,62,166,0,-28.0,-44430.0,,
2781,28,0,6,62,166,0,-28.0,-44458.0,,
2782,28,0,6,62,167,0,-28.0,-44486.0,,
2783,28,0,6,62,167,0,-28.0,-44514.0,,
2784,28,0,6,62,167,0,-28.0,-44542.0,,
2785,28,0,6,62,167,0,-28.0,-44570.0,,
2786,28,0,6,62,167,0,-28.0,-44598.0,car_NC_CW.39;car_WC_CE.39;car_SC_CN.39;car_EC_CW.39,
2787,28,0,6,62,167,0,-28.0,-44626.0,,
2788,28,0,6,62,167,0,-28.0,-44654.0,,
2789,28,0,6,62,167,0,-28.0,-44682.0,,
2790,28,0,7,63,167,0,-28.0,-44710.0,,
2791,28,0,7,63,167,0,-28.0,-44738.0,,
2792,28,0,7,63,167,0,-28.0,-44766.0,,
2793,28,0,7,63,167,0,-28.0,-44794.0,,
2794,28,0,7,63,167,0,-28.0,-44822.0,,
2795,28,0,7,63,167,0,-28.0,-44850.0,,
2796,28,0,7,63,167,0,-28.0,-44878.0,,
2797,28,0,7,63,167,0,-28.0,-44906.0,,
2798,28,0,7,63,167,0,-28.0,-44934.0,,
2799,28,0,7,63,167,0,-28.0,-44962.0,,
2800,28,0,7,63,167,0,-28.0,-44990.0,,
2801,28,0,7,63,167,0,-28.0,-45018.0,,
2802,29,0,7,63,167,0,-29.0,-45047.0,,
2803,29,0,7,63,167,0,-29.0,-45076.0,,
2804,29,0,7,63,167,0,-29.0,-45105.0,,
2805,29,0,7,63,167,0,-29.0,-45134.0,,
2806,29,0,7,63,167,0,-29.0,-45163.0,,
2807,29,0,7,63,167,0,-29.0,-45192.0,,
2808,29,0,7,63,167,0,-29.0,-45221.0,,
2809,29,0,7,63,167,0,-29.0,-45250.0,,
2810,29,0,7,63,167,0,-29.0,-45279.0,,
2811,29,0,7,63,167,0,-29.0,-45308.0,,
2812,27,0,7,63,167,0,-27.0,-45335.0,,
2813,27,0,7,63,167,0,-27.0,-45362.0,,
2814,26,0,7,63,167,0,-26.0,-45388.0,,
2815,26,0,7,63,167,0,-26.0,-45414.0,,
2816,26,0,7,63,167,0,-26.0,-45440.0,,
2817,26,0,7,63,167,0,-26.0,-45466.0,,
2818,26,0,7,63,167,0,-26.0,-45492.0,,
2819,26,0,7,63,167,0,-26.0,-45518.0,,
2820,26,0,7,63,167,0,-26.0,-45544.0,,
2821,26,0,7,63,167,0,-26.0,-45570.0,,
2822,26,0,7,63,167,0,-26.0,-45596.0,,
2823,26,0,7,63,168,0,-26.0,-45622.0,,
2824,26,0,7,63,168,0,-26.0,-45648.0,,
2825,26,0,7,63,168,0,-26.0,-45674.0,,
2826,26,0,7,63,168,0,-26.0,-45700.0,,
2827,27,0,7,63,169,0,-27.0,-45727.0,,
2828,27,0,7,63,170,0,-27.0,-45754.0,,
2829,28,0,7,63,170,0,-28.0,-45782.0,,
2830,28,0,7,63,170,0,-28.0,-45810.0,,
2831,28,0,7,63,170,0,-28.0,-45838.0,,
2832,28,0,7,63,170,0,-28.0,-45866.0,,
2833,28,0,7,63,170,0,-28.0,-45894.0,,
2834,28,0,7,63,170,0,-28.0,-45922.0,car_WC_CS.17;car_NC_CE.17;car_EC_CN.17;car_SC_CW.17,
2835,28,0,7,63,170,0,-28.0,-45950.0,,
2836,27,0,7,63,170,0,-27.0,-45977.0,,
2837,27,0,7,63,170,0,-27.0,-46004.0,,
2838,27,0,7,63,170,0,-27.0,-46031.0,,
2839,26,0,7,63,170,0,-26.0,-46057.0,,
2840,26,0,8,64,170,0,-26.0,-46083.0,,
2841,26,0,8,64,170,0,-26.0,-46109.0,,
2842,25,0,8,64,170,0,-25.0,-46134.0,,
2843,25,0,8,64,170,0,-25.0,-46159.0,,
2844,24,0,8,64,171,0,-24.0,-46183.0,,
2845,24,0,8,64,171,0,-24.0,-46207.0,,
2846,26,0,8,64,171,0,-26.0,-46233.0,,
2847,26,0,8,64,171,0,-26.0,-46259.0,,
2848,26,0,8,64,171,0,-26.0,-46285.0,,
2849,26,0,8,64,171,0,-26.0,-46311.0,,
2850,26,0,8,64,171,0,-26.0,-46337.0,,
2851,28,0,8,64,171,0,-28.0,-46365.0,,
2852,28,0,8,64,171,0,-28.0,-46393.0,,
2853,27,0,8,64,171,0,-27.0,-46420.0,,
2854,27,0,8,64,171,0,-27.0,-46447.0,,
2855,27,0,8,64,171,0,-27.0,-46474.0,,
2856,27,0,8,64,171,0,-27.0,-46501.0,,
2857,28,0,8,64,171,0,-28.0,-46529.0,,
2858,28,0,8,64,171,0,-28.0,-46557.0,car_SC_CN.40;car_EC_CW.40;car_NC_CW.40;car_WC_CE.40,
2859,28,0,8,64,171,0,-28.0,-46585.0,,
2860,28,0,8,64,171,0,-28.0,-46613.0,,
2861,28,0,8,64,171,0,-28.0,-46641.0,,
2862,29,0,8,64,171,0,-29.0,-46670.0,,
2863,28,0,8,64,171,0,-28.0,-46698.0,,
2864,28,0,8,64,171,0,-28.0,-46726.0,,
2865,28,0,8,64,171,0,-28.0,-46754.0,,
2866,28,0,8,64,171,0,-28.0,-46782.0,,
2867,28,0,8,64,171,0,-28.0,-46810.0,,
2868,28,0,8,64,171,0,-28.0,-46838.0,,
2869,28,0,8,64,171,0,-28.0,-46866.0,,
2870,27,0,8,64,171,0,-27.0,-46893.0,,
2871,27,0,8,64,171,0,-27.0,-46920.0,,
2872,27,0,8,64,171,0,-27.0,-46947.0,,
2873,28,0,8,64,171,0,-28.0,-46975.0,,
2874,27,0,8,64,171,0,-27.0,-47002.0,,
2875,28,0,8,64,171,0,-28.0,-47030.0,,
2876,27,0,8,64,171,0,-27.0,-47057.0,,
2877,27,0,8,64,171,0,-27.0,-47084.0,,
2878,27,0,8,64,171,0,-27.0,-47111.0,,
2879,27,0,8,64,172,0,-27.0,-47138.0,,
2880,27,0,8,64,172,0,-27.0,-47165.0,,
2881,27,0,8,64,172,0,-27.0,-47192.0,,
2882,26,0,8,64,172,0,-26.0,-47218.0,,
2883,26,0,8,64,173,0,-26.0,-47244.0,,
2884,26,0,8,64,173,0,-26.0,-47270.0,,
2885,26,0,8,64,173,0,-26.0,-47296.0,,
2886,26,0,8,64,173,0,-26.0,-47322.0,,
2887,26,0,8,64,173,0,-26.0,-47348.0,,
2888,26,0,8,64,173,0,-26.0,-47374.0,,
2889,26,0,8,64,174,0,-26.0,-47400.0,,
2890,26,0,9,65,174,0,-26.0,-47426.0,,
2891,26,0,9,65,174,0,-26.0,-47452.0,,
2892,26,0,9,65,174,0,-26.0,-47478.0,,
2893,27,0,9,65,174,0,-27.0,-47505.0,,
2894,26,0,9,65,174,0,-26.0,-47531.0,,
2895,26,0,9,65,174,0,-26.0,-47557.0,,
2896,26,0,9,65,174,0,-26.0,-47583.0,,
2897,27,0,9,65,174,0,-27.0,-47610.0,,
2898,27,0,9,65,174,0,-27.0,-47637.0,,
2899,27,0,9,65,174,0,-27.0,-47664.0,,
2900,27,0,9,65,175,0,-27.0,-47691.0,,
2901,27,0,9,65,175,0,-27.0,-47718.0,,
2902,26,0,9,65,175,0,-26.0,-47744.0,,
2903,26,0,9,65,175,0,-26.0,-47770.0,,
2904,26,0,9,65,176,0,-26.0,-47796.0,,
2905,26,0,9,65,176,0,-26.0,-47822.0,,
2906,26,0,9,65,176,0,-26.0,-47848.0,,
2907,26,0,9,65,176,0,-26.0,-47874.0,,
2908,26,0,9,65,176,0,-26.0,-47900.0,,
2909,26,0,9,65,176,0,-26.0,-47926.0,,
2910,26,0,9,65,176,0,-26.0,-47952.0,,
2911,25,0,9,65,176,0,-25.0,-47977.0,,
2912,25,0,9,65,176,0,-25.0,-48002.0,,
2913,25,0,9,65,176,0,-25.0,-48027.0,,
2914,24,0,9,65,176,0,-24.0,-48051.0,,
2915,24,0,9,65,176,0,-24.0,-48075.0,,
2916,24,0,9,65,176,0,-24.0,-48099.0,,
2917,24,0,9,65,176,0,-24.0,-48123.0,,
2918,23,0,9,65,176,0,-23.0,-48146.0,,
2919,23,0,9,65,176,0,-23.0,-48169.0,,
2920,23,0,9,65,177,0,-23.0,-48192.0,,
2921,23,0,9,65,177,0,-23.0,-48215.0,,
2922,23,0,9,65,177,0,-23.0,-48238.0,,
2923,23,0,9,65,177,0,-23.0,-48261.0,,
2924,23,0,9,65,177,0,-23.0,-48284.0,,
2925,23,0,9,65,177,0,-23.0,-48307.0,,
2926,23,0,9,65,177,0,-23.0,-48330.0,,
2927,22,0,9,65,177,0,-22.0,-48352.0,,
2928,22,0,9,65,177,0,-22.0,-48374.0,,
2929,22,0,9,65,177,0,-22.0,-48396.0,car_EC_CW.41;car_NC_CW.41;car_SC_CN.41;car_WC_CE.41,
2930,22,0,9,65,177,0,-22.0,-48418.0,,
2931,22,0,9,65,177,0,-22.0,-48440.0,,
2932,22,0,9,65,177,0,-22.0,-48462.0,,
2933,22,0,9,65,177,0,-22.0,-48484.0,,
2934,22,0,9,65,177,0,-22.0,-48506.0,,
2935,22,0,9,65,177,0,-22.0,-48528.0,,
2936,21,0,9,65,177,0,-21.0,-48549.0,,
2937,21,0,9,65,177,0,-21.0,-48570.0,,
2938,21,0,9,65,178,0,-21.0,-48591.0,,
2939,21,0,9,65,178,0,-21.0,-48612.0,,
2940,20,0,10,66,178,0,-20.0,-48632.0,,
2941,20,0,10,66,178,0,-20.0,-48652.0,,
2942,20,0,10,66,178,0,-20.0,-48672.0,,
2943,20,0,10,66,178,0,-20.0,-48692.0,,
2944,20,0,10,66,178,0,-20.0,-48712.0,,
2945,21,0,10,66,178,0,-21.0,-48733.0,,
2946,21,0,10,66,178,0,-21.0,-48754.0,,
2947,20,0,10,66,178,0,-20.0,-48774.0,,
2948,20,0,10,66,178,0,-20.0,-48794.0,,
2949,20,0,10,66,178,0,-20.0,-48814.0,,
2950,20,0,10,66,178,0,-20.0,-48834.0,,
2951,20,0,10,66,178,0,-20.0,-48854.0,,
2952,20,0,10,66,178,0,-20.0,-48874.0,,
2953,20,0,10,66,178,0,-20.0,-48894.0,,
2954,20,0,10,66,178,0,-20.0,-48914.0,,
2955,20,0,10,66,178,0,-20.0,-48934.0,,
2956,20,0,10,66,178,0,-20.0,-48954.0,,
2957,20,0,10,66,178,0,-20.0,-48974.0,,
2958,20,0,10,66,178,0,-20.0,-48994.0,,
2959,20,0,10,66,178,0,-20.0,-49014.0,,
2960,20,0,10,66,178,0,-20.0,-49034.0,,
2961,20,0,10,66,178,0,-20.0,-49054.0,,
2962,20,0,10,66,178,0,-20.0,-49074.0,,
2963,20,0,10,66,178,0,-20.0,-49094.0,,
2964,20,0,10,66,178,0,-20.0,-49114.0,,
2965,20,0,10,66,178,0,-20.0,-49134.0,,
2966,20,0,10,66,178,0,-20.0,-49154.0,,
2967,19,0,10,66,178,0,-19.0,-49173.0,,
2968,19,0,10,66,178,0,-19.0,-49192.0,,
2969,19,0,10,66,178,0,-19.0,-49211.0,,
2970,19,0,10,66,178,0,-19.0,-49230.0,,
2971,19,0,10,66,178,0,-19.0,-49249.0,,
2972,19,0,10,66,178,0,-19.0,-49268.0,,
2973,19,0,10,66,178,0,-19.0,-49287.0,,
2974,20,0,10,66,178,0,-20.0,-49307.0,,
2975,20,0,10,66,178,0,-20.0,-49327.0,,
2976,19,0,10,66,178,0,-19.0,-49346.0,,
2977,19,0,10,66,178,0,-19.0,-49365.0,,
2978,19,0,10,66,178,0,-19.0,-49384.0,,
2979,19,0,10,66,178,0,-19.0,-49403.0,,
2980,19,0,11,67,178,0,-19.0,-49422.0,,
2981,19,0,11,67,178,0,-19.0,-49441.0,,
2982,20,0,11,67,178,0,-20.0,-49461.0,,
2983,20,0,11,67,178,0,-20.0,-49481.0,,
2984,20,0,11,67,178,0,-20.0,-49501.0,,
2985,20,0,11,67,178,0,-20.0,-49521.0,,
2986,20,0,11,67,178,0,-20.0,-49541.0,,
2987,20,0,11,67,178,0,-20.0,-49561.0,,
2988,20,0,11,67,179,0,-20.0,-49581.0,,
2989,20,0,11,67,179,0,-20.0,-49601.0,,
2990,20,0,11,67,179,0,-20.0,-49621.0,,
2991,20,0,11,67,179,0,-20.0,-49641.0,,
2992,20,0,11,67,179,0,-20.0,-49661.0,,
2993,20,0,11,67,179,0,-20.0,-49681.0,,
2994,20,0,11,67,179,0,-20.0,-49701.0,,
2995,20,0,11,67,179,0,-20.0,-49721.0,,
2996,20,0,11,67,179,0,-20.0,-49741.0,,
2997,20,0,11,67,179,0,-20.0,-49761.0,,
2998,20,0,11,67,180,0,-20.0,-49781.0,,
2999,21,0,11,67,180,0,-21.0,-49802.0,,
3000,21,0,11,67,180,0,-21.0,-49823.0,car_SC_CE.12;car_NC_CS.12;car_WC_CN.12;car_EC_CS.12,f_34.3;f_35.3;f_31.3;f_25.3;f_30.3;f_27.3;f_26.3;f_32.3;f_29.3;f_33.3;f_24.3;f_28.3
3001,20,0,11,67,181,0,-20.0,-49843.0,car_WC_CS.18;car_NC_CE.18;car_NC_CW.42;car_WC_CE.42;car_EC_CN.18;car_EC_CW.42;car_SC_CN.42;car_SC_CW.18,
3002,20,0,11,67,181,0,-20.0,-49863.0,,
3003,20,0,11,67,181,0,-20.0,-49883.0,,
3004,21,0,11,67,181,0,-21.0,-49904.0,,
3005,21,0,11,67,182,0,-21.0,-49925.0,,
3006,21,0,11,67,182,0,-21.0,-49946.0,,
3007,21,0,11,67,182,0,-21.0,-49967.0,,
3008,21,0,11,67,182,0,-21.0,-49988.0,,
3009,21,0,11,67,182,0,-21.0,-50009.0,,
3010,20,0,11,67,182,0,-20.0,-50029.0,,
3011,20,0,11,67,182,0,-20.0,-50049.0,,
3012,20,0,11,67,182,0,-20.0,-50069.0,,
3013,20,0,11,67,182,0,-20.0,-50089.0,,
3014,20,0,11,67,182,0,-20.0,-50109.0,,
3015,20,0,11,67,182,0,-20.0,-50129.0,,
3016,20,0,11,67,182,0,-20.0,-50149.0,,
3017,20,0,11,67,183,0,-20.0,-50169.0,,
3018,21,0,11,67,183,0,-21.0,-50190.0,,
3019,21,0,11,67,183,0,-21.0,-50211.0,,
3020,21,0,11,67,183,0,-21.0,-50232.0,,
3021,21,0,11,67,183,0,-21.0,-50253.0,,
3022,21,0,11,67,184,0,-21.0,-50274.0,,
3023,21,0,11,67,184,0,-21.0,-50295.0,,
3024,21,0,11,67,184,0,-21.0,-50316.0,,
3025,21,0,11,67,184,0,-21.0,-50337.0,,
3026,21,0,11,67,185,0,-21.0,-50358.0,,
3027,21,0,11,67,185,0,-21.0,-50379.0,,
3028,21,0,11,67,185,0,-21.0,-50400.0,,
3029,19,0,11,67,186,0,-19.0,-50419.0,,
3030,18,0,12,68,186,0,-18.0,-50437.0,,
3031,19,0,12,68,186,0,-19.0,-50456.0,,
3032,19,0,12,68,186,0,-19.0,-50475.0,,
3033,19,0,12,68,186,0,-19.0,-50494.0,,
3034,19,0,12,68,186,0,-19.0,-50513.0,,
3035,19,0,12,68,186,0,-19.0,-50532.0,,
3036,19,0,12,68,186,0,-19.0,-50551.0,,
3037,19,0,12,68,186,0,-19.0,-50570.0,,
3038,19,0,12,68,187,0,-19.0,-50589.0,,
3039,19,0,12,68,187,0,-19.0,-50608.0,,
3040,19,0,12,68,187,0,-19.0,-50627.0,,
3041,19,0,12,68,187,0,-19.0,-50646.0,,
3042,19,0,12,68,188,0,-19.0,-50665.0,,
3043,18,0,12,68,188,0,-18.0,-50683.0,,
3044,18,0,12,68,188,0,-18.0,-50701.0,,
3045,18,0,12,68,188,0,-18.0,-50719.0,,
3046,18,0,12,68,188,0,-18.0,-50737.0,,
3047,18,0,12,68,188,0,-18.0,-50755.0,,
3048,18,0,12,68,188,0,-18.0,-50773.0,,
3049,18,0,12,68,188,0,-18.0,-50791.0,,
3050,18,0,12,68,188,0,-18.0,-50809.0,,
3051,18,0,12,68,188,0,-18.0,-50827.0,,
3052,18,0,12,68,188,0,-18.0,-50845.0,,
3053,18,0,12,68,188,0,-18.0,-50863.0,,
3054,18,0,12,68,188,0,-18.0,-50881.0,,
3055,18,0,12,68,188,0,-18.0,-50899.0,,
3056,18,0,12,68,188,0,-18.0,-50917.0,,
3057,18,0,12,68,188,0,-18.0,-50935.0,,
3058,18,0,12,68,188,0,-18.0,-50953.0,,
3059,18,0,12,68,188,0,-18.0,-50971.0,,
3060,18,0,12,68,188,0,-18.0,-50989.0,,
3061,18,0,12,68,188,0,-18.0,-51007.0,,
3062,18,0,12,68,188,0,-18.0,-51025.0,,
3063,18,0,12,68,189,0,-18.0,-51043.0,,
3064,18,0,12,68,189,0,-18.0,-51061.0,,
3065,18,0,12,68,189,0,-18.0,-51079.0,,
3066,18,0,12,68,189,0,-18.0,-51097.0,,
3067,19,0,12,68,189,0,-19.0,-51116.0,,
3068,20,0,12,68,189,0,-20.0,-51136.0,,
3069,20,0,12,68,189,0,-20.0,-51156.0,,
3070,20,0,13,69,189,0,-20.0,-51176.0,,
3071,21,0,13,69,190,0,-21.0,-51197.0,,
3072,21,0,13,69,190,0,-21.0,-51218.0,car_NC_CW.43;car_SC_CN.43;car_WC_CE.43;car_EC_CW.43,
3073,22,0,13,69,190,0,-22.0,-51240.0,,
3074,22,0,13,69,190,0,-22.0,-51262.0,,
3075,22,0,13,69,190,0,-22.0,-51284.0,,
3076,22,0,13,69,191,0,-22.0,-51306.0,,
3077,23,0,13,69,191,0,-23.0,-51329.0,,
3078,23,0,13,69,191,0,-23.0,-51352.0,,
3079,23,0,13,69,191,0,-23.0,-51375.0,,
3080,23,0,13,69,191,0,-23.0,-51398.0,,
3081,23,0,13,69,191,0,-23.0,-51421.0,,
3082,23,0,13,69,191,0,-23.0,-51444.0,,
3083,23,0,13,69,192,0,-23.0,-51467.0,,
3084,23,0,13,69,192,0,-23.0,-51490.0,,
3085,23,0,13,69,192,0,-23.0,-51513.0,,
3086,22,0,13,69,192,0,-22.0,-51535.0,,
3087,22,0,13,69,192,0,-22.0,-51557.0,,
3088,22,0,13,69,192,0,-22.0,-51579.0,,
3089,22,0,13,69,192,0,-22.0,-51601.0,,
3090,22,0,13,69,192,0,-22.0,-51623.0,,
3091,22,0,13,69,192,0,-22.0,-51645.0,,
3092,22,0,13,69,192,0,-22.0,-51667.0,,
3093,22,0,13,69,192,0,-22.0,-51689.0,,
3094,22,0,13,69,192,0,-22.0,-51711.0,,
3095,23,0,13,69,192,0,-23.0,-51734.0,,
3096,23,0,13,69,192,0,-23.0,-51757.0,,
3097,24,0,13,69,192,0,-24.0,-51781.0,,
3098,24,0,13,69,192,0,-24.0,-51805.0,,
3099,24,0,13,69,192,0,-24.0,-51829.0,,
3100,24,0,0,70,192,0,-24.0,-51853.0,,
3101,24,0,0,70,192,0,-24.0,-51877.0,,
3102,24,0,0,70,192,0,-24.0,-51901.0,,
3103,24,0,0,70,192,0,-24.0,-51925.0,,
3104,24,0,0,70,192,0,-24.0,-51949.0,,
3105,25,0,0,70,192,0,-25.0,-51974.0,,
3106,25,0,0,70,192,0,-25.0,-51999.0,,
3107,25,0,0,70,193,0,-25.0,-52024.0,,
3108,25,0,0,70,193,0,-25.0,-52049.0,,
3109,25,0,0,70,193,0,-25.0,-52074.0,,
3110,24,0,0,70,193,0,-24.0,-52098.0,,
3111,24,0,0,70,193,0,-24.0,-52122.0,,
3112,25,0,0,70,193,0,-25.0,-52147.0,,
3113,25,0,0,70,194,0,-25.0,-52172.0,,
3114,25,0,0,70,194,0,-25.0,-52197.0,,
3115,25,0,0,70,194,0,-25.0,-52222.0,,
3116,25,0,0,70,194,0,-25.0,-52247.0,,
3117,25,0,0,70,194,0,-25.0,-52272.0,,
3118,25,0,0,70,194,0,-25.0,-52297.0,,
3119,24,0,0,70,195,0,-24.0,-52321.0,,
3120,24,0,0,70,195,0,-24.0,-52345.0,,
3121,24,0,0,70,195,0,-24.0,-52369.0,,
3122,24,0,0,70,195,0,-24.0,-52393.0,,
3123,24,0,0,70,195,0,-24.0,-52417.0,,
3124,23,0,0,70,195,0,-23.0,-52440.0,,
3125,23,0,0,70,195,0,-23.0,-52463.0,,
3126,23,0,0,70,195,0,-23.0,-52486.0,,
3127,23,0,0,70,195,0,-23.0,-52509.0,,
3128,23,0,0,70,195,0,-23.0,-52532.0,,
3129,23,0,0,70,195,0,-23.0,-52555.0,,
3130,23,0,0,70,195,0,-23.0,-52578.0,,
3131,23,0,0,70,195,0,-23.0,-52601.0,,
3132,23,0,0,70,195,0,-23.0,-52624.0,,
3133,23,0,0,70,195,0,-23.0,-52647.0,,
3134,23,0,0,70,195,0,-23.0,-52670.0,,
3135,22,0,0,70,195,0,-22.0,-52692.0,,
3136,22,0,0,70,196,0,-22.0,-52714.0,,
3137,22,0,0,70,196,0,-22.0,-52736.0,,
3138,22,0,0,70,196,0,-22.0,-52758.0,,
3139,21,0,0,70,196,0,-21.0,-52779.0,,
3140,21,0,0,70,196,0,-21.0,-52800.0,,
3141,21,0,0,70,196,0,-21.0,-52821.0,,
3142,21,0,0,70,196,0,-21.0,-52842.0,,
3143,21,0,0,70,196,0,-21.0,-52863.0,car_SC_CN.44;car_WC_CE.44;car_NC_CW.44;car_EC_CW.44,
3144,22,0,0,70,196,0,-22.0,-52885.0,,
3145,22,0,0,70,196,0,-22.0,-52907.0,,
3146,22,0,0,70,196,0,-22.0,-52929.0,,
3147,21,0,0,70,196,0,-21.0,-52950.0,,
3148,21,0,0,70,196,0,-21.0,-52971.0,,
3149,21,0,0,70,196,0,-21.0,-52992.0,,
3150,21,0,1,71,196,0,-21.0,-53013.0,,
3151,21,0,1,71,196,0,-21.0,-53034.0,,
3152,21,0,1,71,196,0,-21.0,-53055.0,,
3153,21,0,1,71,196,0,-21.0,-53076.0,,
3154,21,0,1,71,196,0,-21.0,-53097.0,,
3155,21,0,1,71,196,0,-21.0,-53118.0,,
3156,21,0,1,71,196,0,-21.0,-53139.0,,
3157,21,0,1,71,196,0,-21.0,-53160.0,,
3158,21,0,1,71,196,0,-21.0,-53181.0,,
3159,21,0,1,71,196,0,-21.0,-53202.0,,
3160,21,0,1,71,196,0,-21.0,-53223.0,,
3161,20,0,1,71,196,0,-20.0,-53243.0,,
3162,20,0,1,71,196,0,-20.0,-53263.0,,
3163,20,0,1,71,196,0,-20.0,-53283.0,,
3164,20,0,1,71,196,0,-20.0,-53303.0,,
3165,20,0,1,71,196,0,-20.0,-53323.0,,
3166,20,0,1,71,197,0,-20.0,-53343.0,,
3167,20,0,1,71,197,0,-20.0,-53363.0,car_SC_CW.19;car_NC_CE.19;car_WC_CS.19;car_EC_CN.19,
3168,20,0,1,71,197,0,-20.0,-53383.0,,
3169,20,0,1,71,197,0,-20.0,-53403.0,,
3170,20,0,1,71,197,0,-20.0,-53423.0,,
3171,20,0,1,71,197,0,-20.0,-53443.0,,
3172,20,0,1,71,197,0,-20.0,-53463.0,,
3173,20,0,1,71,197,0,-20.0,-53483.0,,
3174,21,0,1,71,197,0,-21.0,-53504.0,,
3175,22,0,1,71,197,0,-22.0,-53526.0,,
3176,22,0,1,71,197,0,-22.0,-53548.0,,
3177,23,0,1,71,197,0,-23.0,-53571.0,,
3178,23,0,1,71,197,0,-23.0,-53594.0,,
3179,23,0,1,71,197,0,-23.0,-53617.0,,
3180,23,0,1,71,197,0,-23.0,-53640.0,,
3181,23,0,1,71,197,0,-23.0,-53663.0,,
3182,23,0,1,71,197,0,-23.0,-53686.0,,
3183,23,0,1,71,197,0,-23.0,-53709.0,,
3184,23,0,1,71,197,0,-23.0,-53732.0,,
3185,23,0,1,71,197,0,-23.0,-53755.0,,
