step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
270,0,0,45,0,702.0,0.0,0,0,-0.45
271,0,0,46,0,726.0,0.0,1,0,-0.46
272,0,0,47,0,750.5,0.0,1,0,-0.47
273,0,0,47,0,774.0,0.0,0,0,-0.47
274,0,0,48,0,799.0,0.0,2,0,-0.48
275,0,0,49,1,824.5,1.5,0,0,-0.505
276,0,0,49,1,849.0,2.0,1,0,-0.505
277,0,0,50,1,875.0,1.5,0,0,-0.515
278,0,0,50,0,900.0,0.0,0,0,-0.5
279,0,0,50,0,925.0,0.0,1,0,-0.5
280,0,0,50,0,950.0,0.0,0,0,-0.5
281,0,0,50,1,975.0,1.5,0,0,-0.515
282,0,0,50,1,1000.0,2.0,0,0,-0.515
283,0,0,50,1,1025.0,2.5,1,0,-0.515
284,0,0,50,1,1050.0,3.0,1,0,-0.515
285,0,0,50,1,1075.0,3.5,0,0,-0.515
286,0,0,50,2,1100.0,5.5,1,0,-0.53
287,0,0,52,0,1128.0,0.0,0,0,-0.52
288,0,0,55,0,1158.5,0.0,0,0,-0.55
289,0,0,55,0,1186.0,0.0,1,0,-0.55
290,0,0,59,0,1219.5,0.0,1,0,-0.59
291,0,0,57,1,1204.0,1.5,0,0,-0.585
292,0,0,56,1,1211.0,2.0,0,0,-0.5750000000000001
293,0,0,55,1,1218.5,2.5,2,0,-0.5650000000000001
294,0,0,55,1,1227.5,3.0,0,0,-0.5650000000000001
295,1,0,54,1,1141.5,3.5,1,0,-0.555
296,1,0,52,1,1144.0,4.0,0,0,-0.535
297,1,0,54,1,1156.5,4.5,0,0,-0.555
298,1,0,55,2,1185.0,6.5,0,0,-0.5800000000000001
299,1,0,54,3,1198.5,9.0,0,0,-0.5850000000000001
300,1,0,54,3,1225.5,10.5,0,0,-0.5850000000000001
301,1,0,54,3,1252.5,12.0,0,0,-0.5850000000000001
302,1,0,54,4,1279.5,15.0,0,0,-0.6000000000000001
303,1,0,54,3,1306.5,15.0,0,0,-0.5850000000000001
304,1,0,55,3,1335.0,16.5,0,0,-0.5950000000000001
305,1,0,56,3,1364.0,18.0,0,0,-0.6050000000000001
306,1,0,56,4,1392.0,21.0,0,0,-0.6200000000000001
307,1,0,56,4,1420.0,23.0,0,0,-0.6200000000000001
308,1,0,56,4,1448.0,25.0,0,0,-0.6200000000000001
309,1,0,57,4,1477.5,27.0,0,0,-0.6299999999999999
310,1,0,57,4,1506.0,29.0,0,0,-0.6299999999999999
311,1,0,57,4,1534.5,31.0,0,0,-0.6299999999999999
312,1,0,57,4,1563.0,33.0,0,0,-0.6299999999999999
313,1,0,58,4,1593.0,35.0,0,0,-0.6399999999999999
314,1,0,59,4,1623.5,37.0,0,0,-0.6499999999999999
315,1,0,60,4,1654.5,39.0,0,0,-0.6599999999999999
316,1,0,60,4,1684.5,41.0,0,0,-0.6599999999999999
317,1,0,59,4,1711.5,43.0,2,0,-0.6499999999999999
318,1,0,60,4,1742.5,45.0,0,0,-0.6599999999999999
319,1,0,59,4,1732.0,47.0,0,0,-0.6499999999999999
320,1,0,58,4,1752.5,49.0,0,0,-0.6399999999999999
321,1,0,56,4,1711.0,51.0,0,0,-0.6200000000000001
322,1,0,53,4,1624.5,53.0,0,0,-0.5900000000000001
323,1,0,50,4,1500.0,55.0,0,0,-0.56
324,1,0,48,4,1452.5,57.0,4,0,-0.54
325,2,1,46,5,1405.0,60.5,0,0,-0.535
326,2,0,45,5,1393.0,63.0,0,0,-0.525
327,2,0,45,5,1381.5,65.5,0,0,-0.525
328,2,0,44,5,1340.5,68.0,0,0,-0.515
329,2,0,43,5,1329.5,70.5,0,0,-0.505
330,2,0,43,5,1331.0,73.0,0,0,-0.505
331,2,0,43,5,1314.0,75.5,0,0,-0.505
332,2,0,42,5,1315.0,78.0,0,0,-0.495
333,2,0,43,5,1337.5,80.5,0,0,-0.505
